;reportingDate;productName;dealName;sti1;businessLine;productLine;region;country;signingDate;settlementDate;tradeDate;maturityDate;borrowerId;borrowerName;currency;finalAllocationDeal;finalTakeDeal;ccyFinalTakeDeal;currentCommitment;productVolume;ccyProductVolume;bestEffortDeal;rwaSpot;rwaHtm;rwaRelease;ccyRwa;totalPremium;investorId;investorName;borker;upfrontFees;upfrontFeesSkim;ccyFees;rationale;tradePrice;investorType;wal;netMargin;grossMargin;eva
795;30/11/2023;picr;Box born speak eight.;2234;clf;corporate;emea;Haiti;09/12/2023;08/12/2023;09/12/2023;10/12/2023;6879520286;Baker, Haley and Hernandez;eur;39606047;39606047;eur;35681381;35681381;usd;39606047;11881814.1;9901511.75;8920345.25;usd;133;7983200386;Result if yard.;Program part party significant.;19;14;eur;Billion quality.;30;ecg;7;203;220;228
796;30/11/2023;securitization;Million contain on.;7497;itb;afa;americas;Puerto Rico;09/12/2023;30/11/2023;07/12/2023;06/12/2023;3451448446;Roman Inc;eur;64275142;64275142;gbp;41056703;38931849;gbp;34771965;19282542.599999998;16068785.5;9732962.25;usd;149;2878425935;Fly morning book box.;Involve include identify.;210;20;gbp;Sort through.;52;bcg;2;209;209;188
797;30/11/2023;secondary;Voice people against carry those.;4425;itb;mining;americas;Rwanda;07/12/2023;05/12/2023;07/12/2023;06/12/2023;6894016530;Robertson PLC;gbp;53701337;54534062;gbp;15989237;15989237;eur;54534062;16110401.1;13425334.25;3997309.25;usd;89;4178586922;Door under especially strategy.;Two nature either weight easy.;110;77;usd;Put pass wear cup.;47;ecg;6;227;247;53
798;30/11/2023;cds;Best reality not six Congress.;5088;era;afa;americas;Nigeria;03/12/2023;01/12/2023;06/12/2023;10/12/2023;8636266947;Wong, Bush and Bautista;eur;64582664;99238233;gbp;33583691;33583691;usd;30227565;19374799.2;16145666.0;8395922.75;gbp;201;9508765946;Call audience stage.;Off author everyone.;242;161;eur;Though herself.;15;scg;5;69;69;88
799;30/11/2023;securitization;Where human bad enter.;4595;era;shipping;apac;Belize;06/12/2023;04/12/2023;09/12/2023;10/12/2023;5085799710;York, Johnson and Miller;eur;83588148;83588148;gbp;71343045;49823228;eur;11494186;25076444.4;20897037.0;12455807.0;eur;81;2301754135;Entire suddenly population.;Return establish low house.;222;196;eur;Skill school power.;11;bcg;10;250;250;236
800;30/11/2023;securitization;Thing night Congress true.;7383;clf;tmt;americas;Cyprus;07/12/2023;05/12/2023;07/12/2023;09/12/2023;5200246275;Davis Group;usd;61069192;61069192;eur;10739223;10739223;usd;51231971;18320757.599999998;15267298.0;2684805.75;eur;46;6337584092;Management sit he.;Really run consumer road.;41;245;gbp;Near course.;76;ecg;5;37;94;202
801;30/11/2023;securitization;And woman bring.;8963;clf;afa;americas;Kuwait;01/12/2023;30/11/2023;04/12/2023;10/12/2023;5426122823;Castillo-Sullivan;eur;90918129;90918129;usd;79605093;50598403;gbp;23903036;27275438.7;22729532.25;12649600.75;eur;46;4050695547;Fire likely doctor campaign.;Sense collection talk although.;228;157;eur;Actually arm never.;50;scg;3;152;152;65
802;30/11/2023;cri;Poor seem wall mouth single fly.;1229;itb;export finance;americas;Monaco;05/12/2023;30/11/2023;10/12/2023;07/12/2023;7821117038;Ross-Kelly;gbp;89126330;89126330;eur;60969480;15007386;gbp;65060278;26737899.0;22281582.5;3751846.5;gbp;134;3980927915;Democrat heavy free heavy.;Against natural peace night.;167;191;eur;Often toward.;23;bcg;3;194;194;89
803;30/11/2023;picr;Manage speak age away seat clear.;7524;clf;power;emea;Cape Verde;04/12/2023;30/11/2023;06/12/2023;09/12/2023;1720920515;Harrison, Rivera and Wilson;gbp;90822936;96627434;eur;56922685;56922685;eur;89729864;27246880.8;22705734.0;14230671.25;usd;129;7074806334;Person population book major.;Pressure above marriage.;101;213;eur;Risk director area.;44;scg;1;212;212;13
804;30/11/2023;secondary;Fight idea media its.;4240;era;export finance;apac;Bangladesh;01/12/2023;30/11/2023;02/12/2023;02/12/2023;5132436697;Collins-Stein;usd;36431718;36431718;usd;36431718;36431718;eur;36431718;10929515.4;9107929.5;9107929.5;usd;76;2294317985;Sport development item.;Each science rich take.;99;155;gbp;Floor offer create.;23;acg;8;93;118;221
805;30/11/2023;picr;Recently guess thousand nice.;4642;itb;aviation;americas;Barbados;03/12/2023;02/12/2023;02/12/2023;04/12/2023;7332461255;Li, Rodriguez and Adams;usd;91090300;91090300;gbp;91090300;75282605;usd;33743573;27327090.0;22772575.0;18820651.25;gbp;58;9858597870;Nature prove direction president.;Ahead produce least majority not.;54;20;usd;Trouble reach.;31;acg;3;89;89;182
806;30/11/2023;securitization;Mention indicate structure.;9913;itb;gcf;americas;Saint Kitts and Nevis;09/12/2023;01/12/2023;01/12/2023;08/12/2023;3446337635;Andrews and Sons;gbp;50463681;77852997;usd;50463681;12168205;usd;65312552;15139104.299999999;12615920.25;3042051.25;eur;169;1789706676;Rise later memory material.;Toward smile natural ahead.;107;233;eur;Course discussion.;43;ecg;1;173;173;133
807;30/11/2023;cri;Leg data teacher record day.;6513;clf;midCap;americas;Azerbaijan;02/12/2023;30/11/2023;07/12/2023;07/12/2023;6706230170;Melton and Sons;eur;36201715;70837526;gbp;33999094;22168369;usd;55687864;10860514.5;9050428.75;5542092.25;usd;170;7476703991;War not century Mrs.;Make chair low into.;50;37;eur;Wait lot government.;32;acg;3;18;95;236
808;30/11/2023;securitization;Ten off memory half.;5092;clf;mining;apac;Samoa;06/12/2023;30/11/2023;05/12/2023;05/12/2023;1671377916;Weiss, Williams and Thomas;gbp;67749749;95506741;gbp;40228472;40228472;eur;74219593;20324924.7;16937437.25;10057118.0;usd;93;8411372117;About cell its maintain.;Owner among work prove.;228;152;usd;Million change.;87;ecg;3;131;131;74
809;30/11/2023;securitization;Action none which loss.;8894;clf;corporate;americas;Papua New Guinea;01/12/2023;30/11/2023;06/12/2023;09/12/2023;7365101539;Garcia, Valdez and Becker;gbp;29697239;29697239;usd;29697239;29697239;gbp;13174931;8909171.7;7424309.75;7424309.75;usd;123;7258285249;Good next same next.;Sign trip maintain use.;215;59;eur;Particularly cell.;65;scg;7;151;151;29
810;30/11/2023;picr;Eye computer successful.;920;itb;shipping;apac;Thailand;05/12/2023;03/12/2023;05/12/2023;04/12/2023;3739123570;Shepherd Ltd;gbp;92277185;92277185;gbp;87438453;11657477;gbp;28211010;27683155.5;23069296.25;2914369.25;usd;245;5182191767;Generation eat theory body.;Walk learn spring.;86;128;usd;Nearly include.;81;scg;10;149;149;115
811;30/11/2023;secondary;Series manager story itself.;5430;era;export finance;apac;Tunisia;02/12/2023;30/11/2023;05/12/2023;08/12/2023;8352321992;Carter-Frazier;eur;18989606;42919760;eur;18989606;18989606;usd;42919760;5696881.8;4747401.5;4747401.5;usd;237;1700841425;Time part least what school.;Former total break thing door.;184;24;eur;Protect control low.;39;scg;9;35;185;232
812;30/11/2023;cds;Mr writer free new stay society.;972;era;afa;apac;Congo;10/12/2023;30/11/2023;05/12/2023;09/12/2023;185529728;Mann, Skinner and Nelson;usd;41495932;53692959;gbp;40554241;40295133;eur;53692959;12448779.6;10373983.0;10073783.25;eur;74;1155913642;They like believe live how.;Nature increase expert front.;100;63;eur;Affect bad probably.;12;scg;6;247;247;111
813;30/11/2023;cri;Political party wish community.;5636;itb;oil&gas;emea;Albania;05/12/2023;30/11/2023;03/12/2023;01/12/2023;2995701475;Henderson Ltd;gbp;56527370;93633650;usd;56527370;47618172;eur;59752341;16958211.0;14131842.5;11904543.0;eur;188;9204122266;Lay full option report.;Add out usually.;239;250;gbp;Night itself.;22;ecg;9;41;77;56
814;30/11/2023;securitization;Group property room require.;1997;itb;aviation;emea;Pakistan;10/12/2023;04/12/2023;08/12/2023;09/12/2023;8409766953;Hull, Ray and Bates;gbp;28036237;54201109;gbp;28036237;11329948;gbp;11033735;8410871.1;7009059.25;2832487.0;eur;166;6154034988;Bring hit piece rate line drop.;Low interest across walk enter.;162;90;eur;Chance price energy.;60;acg;5;229;229;216
815;30/11/2023;picr;Course him development run.;9896;clf;afa;emea;Palestinian Territory;30/11/2023;30/11/2023;30/11/2023;04/12/2023;8204813654;Spencer LLC;gbp;63232577;95214871;usd;63232577;17381205;eur;15041869;18969773.099999998;15808144.25;4345301.25;eur;244;7575056458;Single in arm.;Choice bag know.;207;158;eur;Too green marriage.;103;bcg;3;18;203;93
816;30/11/2023;cri;Course move investment.;9228;itb;aviation;americas;Jamaica;07/12/2023;30/11/2023;01/12/2023;02/12/2023;9200282039;Brown, Green and Price;gbp;23073956;47860408;eur;23073956;23073956;gbp;29561416;6922186.8;5768489.0;5768489.0;gbp;107;6049995437;Detail tree mother think.;Until wish room system work.;123;50;usd;Leader most thing.;27;acg;8;166;166;25
817;30/11/2023;picr;Energy ten major west gun.;5041;itb;power;apac;Saint Helena;09/12/2023;05/12/2023;07/12/2023;09/12/2023;1764928884;Russo and Sons;gbp;80549213;81322372;gbp;80549213;57318635;gbp;20329738;24164763.9;20137303.25;14329658.75;gbp;61;5716788649;Find own defense who.;Key at two until up.;189;91;usd;Commercial room.;87;acg;2;95;199;202
818;30/11/2023;cri;Plant ten begin someone.;8282;era;shipping;apac;Greece;08/12/2023;06/12/2023;07/12/2023;10/12/2023;2677226937;Davila-Johnson;eur;90590658;90590658;gbp;37353327;37353327;usd;29368140;27177197.4;22647664.5;9338331.75;eur;247;2245558517;And land moment drop under.;Ok pay yeah knowledge.;216;239;eur;Herself test.;105;acg;9;17;168;228
819;30/11/2023;cds;Positive person day weight.;4596;itb;export finance;emea;Tuvalu;03/12/2023;02/12/2023;06/12/2023;04/12/2023;9153989772;Anderson Ltd;usd;40645636;40645636;usd;30119473;30119473;gbp;40645636;12193690.799999999;10161409.0;7529868.25;usd;172;4532293735;Design audience take add price.;Present look great forward upon.;212;47;gbp;Gun find Democrat.;90;ecg;3;57;132;188
820;30/11/2023;secondary;Feeling south gas yeah decide.;7211;itb;corporate;emea;South Georgia and the South Sandwich Islands;08/12/2023;30/11/2023;05/12/2023;10/12/2023;2069572966;Conley-Gonzalez;gbp;75584075;75584075;eur;23451745;23451745;gbp;75584075;22675222.5;18896018.75;5862936.25;usd;25;8503495896;Attention skin argue life.;Born use really travel.;51;125;eur;Section popular new.;88;scg;10;208;213;37
821;30/11/2023;securitization;Fill term market me fight sure.;7512;clf;aviation;apac;Russian Federation;09/12/2023;02/12/2023;05/12/2023;04/12/2023;8536346254;Alvarez Ltd;usd;21034326;29485933;eur;17270376;17270376;eur;29485933;6310297.8;5258581.5;4317594.0;usd;15;6725630123;Side face many feel.;Hold audience early spend.;221;164;usd;Measure economic.;103;scg;3;122;123;199
822;30/11/2023;secondary;The front address ago nation.;184;itb;shipping;americas;Moldova;03/12/2023;01/12/2023;08/12/2023;04/12/2023;6691635971;Nolan-Lopez;gbp;44656026;44656026;gbp;44656026;44656026;usd;44656026;13396807.799999999;11164006.5;11164006.5;usd;59;8698800645;Meeting value house sort amount.;Perform center three take.;218;216;gbp;Stop agreement.;100;acg;10;196;196;159
823;30/11/2023;secondary;Mean operation not energy.;8134;era;corporate;apac;New Zealand;01/12/2023;30/11/2023;04/12/2023;03/12/2023;5015583886;Benjamin-Williams;usd;71489871;71489871;gbp;71489871;61578924;eur;71489871;21446961.3;17872467.75;15394731.0;gbp;179;4597751706;Only sure expert form.;Join answer civil land left why.;78;133;usd;Wonder agent lay.;13;bcg;6;140;140;246
824;30/11/2023;securitization;National himself vote tree.;391;era;oil&gas;americas;Iraq;07/12/2023;30/11/2023;06/12/2023;02/12/2023;9979812911;Harris Group;usd;18771431;77392195;gbp;18771431;18771431;gbp;71681482;5631429.3;4692857.75;4692857.75;eur;149;6577202911;Address enter middle.;My experience current one.;207;183;eur;Agreement marriage.;22;bcg;2;149;204;64
825;30/11/2023;picr;Thus law animal mission west.;280;era;power;emea;Gambia;01/12/2023;30/11/2023;30/11/2023;01/12/2023;884588981;Hayes-Phillips;gbp;40704763;64283052;usd;23469391;23469391;gbp;45060130;12211428.9;10176190.75;5867347.75;gbp;48;9859286200;Of behind though within city cup.;Sea try physical central.;162;217;usd;Wall age experience.;24;bcg;8;163;163;34
826;30/11/2023;picr;Gas quality left.;1830;era;mining;apac;Somalia;30/11/2023;30/11/2023;03/12/2023;02/12/2023;1945571892;Douglas, Knight and Shah;gbp;84812008;84812008;gbp;11724022;11724022;usd;72080812;25443602.4;21203002.0;2931005.5;eur;77;6677425027;Prevent wide career know.;Series student his meet sing.;104;153;usd;Instead two line.;38;scg;6;45;247;200
827;30/11/2023;picr;Reason television house.;9789;itb;tmt;emea;Samoa;08/12/2023;02/12/2023;07/12/2023;07/12/2023;495702662;Moran, Stein and Thomas;gbp;12049788;69921705;eur;12049788;12049788;usd;27502764;3614936.4;3012447.0;3012447.0;usd;205;6166848117;Fund dinner serious reveal black.;Station Republican above.;151;31;eur;Central candidate.;15;bcg;8;144;154;83
828;30/11/2023;secondary;Why able trip size.;1810;clf;gcf;emea;Zimbabwe;30/11/2023;30/11/2023;07/12/2023;09/12/2023;7532464735;Wright-Rodriguez;usd;13541563;65157722;usd;13541563;13541563;usd;45841770;4062468.9;3385390.75;3385390.75;usd;221;9775796814;Represent foreign adult run.;Focus law site analysis.;248;13;eur;Huge choose meeting.;25;acg;10;32;173;61
829;30/11/2023;cds;Eight audience example.;2791;itb;oil&gas;americas;Eritrea;05/12/2023;01/12/2023;10/12/2023;01/12/2023;1680534487;Patrick, Foster and Santos;gbp;13201048;60078349;eur;13201048;13201048;usd;60078349;3960314.4;3300262.0;3300262.0;usd;229;3549986980;Firm strong level age recent.;How call market my.;249;230;gbp;When ago through.;40;acg;6;82;158;185
830;30/11/2023;cds;Nature court federal establish.;2113;clf;corporate;apac;Bahamas;08/12/2023;01/12/2023;03/12/2023;06/12/2023;167925683;Hart, Henry and Velazquez;eur;57605054;95168191;eur;57605054;57605054;gbp;11725286;17281516.2;14401263.5;14401263.5;eur;116;6165252684;Energy explain somebody fight.;Store any we.;113;14;gbp;North dog scientist.;101;scg;7;167;198;85
831;30/11/2023;securitization;Teach assume hundred page.;5596;itb;export finance;apac;Marshall Islands;08/12/2023;01/12/2023;05/12/2023;05/12/2023;5282668120;Little Group;eur;50624710;50624710;gbp;15730115;15730115;eur;50446246;15187413.0;12656177.5;3932528.75;eur;127;144018016;Wall meeting medical son four.;Six their plan today.;248;146;gbp;Daughter tough.;104;ecg;1;47;201;29
832;30/11/2023;secondary;Sense investment each.;6284;era;oil&gas;apac;Tonga;02/12/2023;01/12/2023;03/12/2023;09/12/2023;1195439095;Hamilton-Myers;eur;70997532;70997532;eur;70997532;44209547;gbp;70997532;21299259.599999998;17749383.0;11052386.75;gbp;207;5729614603;Price garden gas.;Building reveal military during.;54;20;gbp;Plant where.;105;bcg;8;216;216;211
833;30/11/2023;secondary;True during worry.;2863;clf;real estate;apac;Monaco;02/12/2023;01/12/2023;02/12/2023;04/12/2023;3241897500;Payne LLC;usd;84074598;84074598;usd;23918600;23918600;eur;33094118;25222379.4;21018649.5;5979650.0;usd;13;7221110105;Have try certainly race.;Feel about page suddenly.;106;84;eur;Capital education.;12;bcg;4;138;138;191
834;30/11/2023;cds;Different wide try born grow.;3021;itb;midCap;emea;Turks and Caicos Islands;08/12/2023;03/12/2023;05/12/2023;05/12/2023;8583963798;Jackson Group;eur;45406310;45406310;eur;10378308;10378308;gbp;27437851;13621893.0;11351577.5;2594577.0;usd;233;4218718694;Entire front young base.;Understand old really.;226;91;eur;Design become.;43;bcg;9;95;196;132
835;30/11/2023;picr;Per understand involve since.;7280;itb;power;americas;Reunion;09/12/2023;04/12/2023;07/12/2023;05/12/2023;2267880534;Lloyd, Ramsey and Porter;eur;95606826;95606826;gbp;66115887;66115887;gbp;48838802;28682047.8;23901706.5;16528971.75;gbp;168;6136582716;Game activity piece final thank.;Various serve here move seven.;239;181;usd;Wrong voice car.;35;ecg;1;171;205;163
836;30/11/2023;cri;Floor throw thought pressure.;6168;era;oil&gas;apac;Uruguay;04/12/2023;02/12/2023;05/12/2023;03/12/2023;7085884372;Chase, Suarez and Weber;eur;81165662;81165662;eur;33161298;33161298;gbp;51883677;24349698.599999998;20291415.5;8290324.5;eur;89;1249741788;Short by white employee.;Institution local state stop.;75;38;eur;Test father thank.;63;scg;4;190;190;21
837;30/11/2023;cri;Machine road join matter.;7388;era;shipping;americas;Dominican Republic;05/12/2023;03/12/2023;03/12/2023;04/12/2023;8786776446;Lewis Inc;usd;59794262;59794262;gbp;47698777;47698777;usd;59794262;17938278.599999998;14948565.5;11924694.25;gbp;239;7477361903;Use then total degree coach.;Call over human truth.;82;56;gbp;Trade together.;15;acg;1;122;245;44
838;30/11/2023;securitization;Western easy food ability mouth.;244;era;afa;emea;Turks and Caicos Islands;10/12/2023;30/11/2023;07/12/2023;05/12/2023;2610712537;Jones-Frost;usd;88100036;88100036;gbp;70569415;11335726;eur;32162798;26430010.8;22025009.0;2833931.5;usd;42;6925541226;Fast in serve mission.;Phone up maintain practice then.;120;107;eur;Themselves school.;57;ecg;2;68;68;230
839;30/11/2023;cri;Book another so analysis.;9085;itb;afa;apac;Iran;03/12/2023;30/11/2023;03/12/2023;02/12/2023;9859166546;Brown-Hodge;usd;45275149;69545430;usd;45275149;45275149;eur;69545430;13582544.7;11318787.25;11318787.25;usd;222;8099463435;Give computer range.;Nothing but year.;186;49;eur;Central tell.;68;ecg;3;36;240;198
840;30/11/2023;securitization;Visit themselves nation.;226;itb;shipping;emea;Bermuda;08/12/2023;06/12/2023;06/12/2023;08/12/2023;539055233;Dixon, Hernandez and Atkins;eur;42837947;71010645;gbp;42837947;17650729;eur;18490282;12851384.1;10709486.75;4412682.25;usd;194;5444991236;Tell right form accept almost.;And prevent artist again.;119;116;usd;Product before.;80;bcg;10;23;158;215
841;30/11/2023;secondary;Not military hear.;1986;era;midCap;apac;Iraq;02/12/2023;01/12/2023;10/12/2023;04/12/2023;4904579892;Boyd LLC;gbp;83349198;94094353;usd;83349198;72712450;eur;55666983;25004759.4;20837299.5;18178112.5;eur;195;4487249842;Total room feeling fund where.;Little now carry very west his.;92;38;gbp;Gun rich special.;56;bcg;3;202;202;40
842;30/11/2023;picr;By toward investment own happy.;7671;clf;mining;americas;Tajikistan;06/12/2023;30/11/2023;09/12/2023;06/12/2023;9180764979;Mclaughlin-Martinez;gbp;11361277;52451518;eur;11361277;11361277;gbp;52451518;3408383.1;2840319.25;2840319.25;usd;77;4925680693;Every produce above drug.;Fly event choose.;213;189;gbp;Heavy take.;98;ecg;2;28;173;154
843;30/11/2023;secondary;Forward history make at.;6800;era;corporate;americas;Niger;02/12/2023;30/11/2023;08/12/2023;04/12/2023;2086268981;Johnson, Miller and Barrett;gbp;42603058;86204000;usd;38818127;38818127;gbp;86204000;12780917.4;10650764.5;9704531.75;eur;75;23330162;Month staff our put live concern.;How white course contain.;64;154;usd;Indicate large.;81;scg;10;90;136;112
844;30/11/2023;secondary;Set car fire ago as worker when.;4186;itb;midCap;americas;Hungary;06/12/2023;30/11/2023;05/12/2023;02/12/2023;9939575952;Ballard, Ball and Hogan;gbp;25254861;44127155;usd;25254861;25254861;usd;22277024;7576458.3;6313715.25;6313715.25;eur;118;2477130792;Health go current risk director.;Paper hair law by.;234;147;usd;Moment son meeting.;82;bcg;3;245;245;136
